date,sales,date,Year,Month,Year_month,Weekday,Day,ret_1,ret_2,ret_7,dcoilwtico
2015-12-07,75549.653006,2015-12-07,2015,12,2015-12,Monday,7,82332.7760195,79693.62899,69930.2530155,37.64
2015-12-08,66600.02799999999,2015-12-08,2015,12,2015-12,Tuesday,8,75549.653006,82332.7760195,74374.90304,37.46
2015-12-09,79893.780026,2015-12-09,2015,12,2015-12,Wednesday,9,66600.02799999999,75549.653006,85115.742998,37.16
2015-12-10,58501.1300655,2015-12-10,2015,12,2015-12,Thursday,10,79893.780026,66600.02799999999,60199.386022000006,36.76
2015-12-11,76096.839,2015-12-11,2015,12,2015-12,Friday,11,58501.1300655,79893.780026,70576.94094,35.65
2015-12-12,76218.89999,2015-12-12,2015,12,2015-12,Saturday,12,76096.839,58501.1300655,79693.62899,36.31
2015-12-13,81419.37101,2015-12-13,2015,12,2015-12,Sunday,13,76218.89999,76096.839,82332.7760195,36.31
2015-12-14,72178.2341,2015-12-14,2015,12,2015-12,Monday,14,81419.37101,76218.89999,75549.653006,36.31
2015-12-15,69480.54704,2015-12-15,2015,12,2015-12,Tuesday,15,72178.2341,81419.37101,66600.02799999999,37.32
2015-12-16,88084.500004,2015-12-16,2015,12,2015-12,Wednesday,16,69480.54704,72178.2341,79893.780026,35.55
2015-12-17,75677.689024,2015-12-17,2015,12,2015-12,Thursday,17,88084.500004,69480.54704,58501.1300655,34.98
2015-12-18,85597.997988,2015-12-18,2015,12,2015-12,Friday,18,75677.689024,88084.500004,76096.839,34.72
2015-12-19,91762.09312,2015-12-19,2015,12,2015-12,Saturday,19,85597.997988,75677.689024,76218.89999,34.55
2015-12-20,88965.48501,2015-12-20,2015,12,2015-12,Sunday,20,91762.09312,85597.997988,81419.37101,34.55
2015-12-21,101691.515979,2015-12-21,2015,12,2015-12,Monday,21,88965.48501,91762.09312,72178.2341,34.55
2015-12-22,101904.13118200001,2015-12-22,2015,12,2015-12,Tuesday,22,101691.515979,88965.48501,69480.54704,36.12
2015-12-23,105693.73789799999,2015-12-23,2015,12,2015-12,Wednesday,23,101904.13118200001,101691.515979,88084.500004,36.76
2015-12-24,86154.99101299999,2015-12-24,2015,12,2015-12,Thursday,24,105693.73789799999,101904.13118200001,75677.689024,37.62
2015-12-25,80827.2015045,2015-12-25,2015,12,2015-12,Friday,25,86154.99101299999,105693.73789799999,85597.997988,36.36
2015-12-26,75499.41199600001,2015-12-26,2015,12,2015-12,Saturday,26,80827.2015045,86154.99101299999,91762.09312,36.36
2015-12-27,62169.169,2015-12-27,2015,12,2015-12,Sunday,27,75499.41199600001,80827.2015045,88965.48501,36.36
2015-12-28,72397.40703,2015-12-28,2015,12,2015-12,Monday,28,62169.169,75499.41199600001,101691.515979,36.36
2015-12-29,72928.303989,2015-12-29,2015,12,2015-12,Tuesday,29,72397.40703,62169.169,101904.13118200001,37.88
2015-12-30,87584.30900000001,2015-12-30,2015,12,2015-12,Wednesday,30,72928.303989,72397.40703,105693.73789799999,36.59
2015-12-31,80713.447005,2015-12-31,2015,12,2015-12,Thursday,31,87584.30900000001,72928.303989,86154.99101299999,37.13
2016-01-01,77550.0474925,2016-01-01,2016,1,2016-01,Friday,1,80713.447005,87584.30900000001,80827.2015045,36.81
2016-01-02,74386.64798,2016-01-02,2016,1,2016-01,Saturday,2,77550.0474925,80713.447005,75499.41199600001,36.81
2016-01-03,89456.89400999999,2016-01-03,2016,1,2016-01,Sunday,3,74386.64798,77550.0474925,62169.169,36.81
2016-01-04,91021.820949,2016-01-04,2016,1,2016-01,Monday,4,89456.89400999999,74386.64798,72397.40703,36.81
2016-01-05,75726.54697,2016-01-05,2016,1,2016-01,Tuesday,5,91021.820949,89456.89400999999,72928.303989,35.97
2016-01-06,82481.641795,2016-01-06,2016,1,2016-01,Wednesday,6,75726.54697,91021.820949,87584.30900000001,33.97
2016-01-07,62743.186992,2016-01-07,2016,1,2016-01,Thursday,7,82481.641795,75726.54697,80713.447005,33.29
2016-01-08,69733.562986,2016-01-08,2016,1,2016-01,Friday,8,62743.186992,82481.641795,77550.0474925,33.2
2016-01-09,80031.197017,2016-01-09,2016,1,2016-01,Saturday,9,69733.562986,62743.186992,74386.64798,31.42
2016-01-10,83260.61596999998,2016-01-10,2016,1,2016-01,Sunday,10,80031.197017,69733.562986,89456.89400999999,31.42
2016-01-11,70086.112,2016-01-11,2016,1,2016-01,Monday,11,83260.61596999998,80031.197017,91021.820949,31.42
2016-01-12,62847.747019999995,2016-01-12,2016,1,2016-01,Tuesday,12,70086.112,83260.61596999998,75726.54697,30.42
2016-01-13,70626.822985,2016-01-13,2016,1,2016-01,Wednesday,13,62847.747019999995,70086.112,82481.641795,30.42
2016-01-14,55053.56501,2016-01-14,2016,1,2016-01,Thursday,14,70626.822985,62847.747019999995,62743.186992,31.22
2016-01-15,68499.35201,2016-01-15,2016,1,2016-01,Friday,15,55053.56501,70626.822985,69733.562986,29.45
2016-01-16,78982.52297,2016-01-16,2016,1,2016-01,Saturday,16,68499.35201,55053.56501,80031.197017,28.47
2016-01-17,81614.973184,2016-01-17,2016,1,2016-01,Sunday,17,78982.52297,68499.35201,83260.61596999998,28.47
2016-01-18,72219.40999,2016-01-18,2016,1,2016-01,Monday,18,81614.973184,78982.52297,70086.112,28.47
2016-01-19,58634.459992000004,2016-01-19,2016,1,2016-01,Tuesday,19,72219.40999,81614.973184,62847.747019999995,28.47
2016-01-20,80583.69399870001,2016-01-20,2016,1,2016-01,Wednesday,20,58634.459992000004,72219.40999,70626.822985,26.68
2016-01-21,53783.592004000006,2016-01-21,2016,1,2016-01,Thursday,21,80583.69399870001,58634.459992000004,55053.56501,29.55
2016-01-22,67202.893006,2016-01-22,2016,1,2016-01,Friday,22,53783.592004000006,80583.69399870001,68499.35201,32.07
2016-01-23,74904.03899999999,2016-01-23,2016,1,2016-01,Saturday,23,67202.893006,53783.592004000006,78982.52297,30.31
2016-01-24,77647.3209995,2016-01-24,2016,1,2016-01,Sunday,24,74904.03899999999,67202.893006,81614.973184,30.31
2016-01-25,66467.025,2016-01-25,2016,1,2016-01,Monday,25,77647.3209995,74904.03899999999,72219.40999,30.31
2016-01-26,60113.082002999996,2016-01-26,2016,1,2016-01,Tuesday,26,66467.025,77647.3209995,58634.459992000004,29.54
2016-01-27,67296.398021,2016-01-27,2016,1,2016-01,Wednesday,27,60113.082002999996,66467.025,80583.69399870001,32.32
2016-01-28,52524.493007,2016-01-28,2016,1,2016-01,Thursday,28,67296.398021,60113.082002999996,53783.592004000006,33.21
2016-01-29,63839.142044,2016-01-29,2016,1,2016-01,Friday,29,52524.493007,67296.398021,67202.893006,33.66
2016-01-30,75373.99199000001,2016-01-30,2016,1,2016-01,Saturday,30,63839.142044,52524.493007,74904.03899999999,31.62
2016-01-31,82145.41573000001,2016-01-31,2016,1,2016-01,Sunday,31,75373.99199000001,63839.142044,77647.3209995,31.62
2016-02-01,75726.45799,2016-02-01,2016,2,2016-02,Monday,1,82145.41573000001,75373.99199000001,66467.025,31.62
2016-02-02,70521.63199,2016-02-02,2016,2,2016-02,Tuesday,2,75726.45799,82145.41573000001,60113.082002999996,29.9
2016-02-03,75197.159,2016-02-03,2016,2,2016-02,Wednesday,3,70521.63199,75726.45799,67296.398021,32.29
2016-02-04,58435.770992,2016-02-04,2016,2,2016-02,Thursday,4,75197.159,70521.63199,52524.493007,31.63
2016-02-05,74220.69299499999,2016-02-05,2016,2,2016-02,Friday,5,58435.770992,75197.159,63839.142044,30.86
2016-02-06,71795.76296400001,2016-02-06,2016,2,2016-02,Saturday,6,74220.69299499999,58435.770992,75373.99199000001,29.71
2016-02-07,51610.205910000004,2016-02-07,2016,2,2016-02,Sunday,7,71795.76296400001,74220.69299499999,82145.41573000001,29.71
2016-02-08,51768.919998,2016-02-08,2016,2,2016-02,Monday,8,51610.205910000004,71795.76296400001,75726.45799,29.71
2016-02-09,58690.07201,2016-02-09,2016,2,2016-02,Tuesday,9,51768.919998,51610.205910000004,70521.63199,27.96
2016-02-10,82907.560015,2016-02-10,2016,2,2016-02,Wednesday,10,58690.07201,51768.919998,75197.159,27.54
2016-02-11,59451.06198,2016-02-11,2016,2,2016-02,Thursday,11,82907.560015,58690.07201,58435.770992,26.19
2016-02-12,68710.6540105,2016-02-12,2016,2,2016-02,Friday,12,59451.06198,82907.560015,74220.69299499999,29.32
2016-02-13,70106.4391195,2016-02-13,2016,2,2016-02,Saturday,13,68710.6540105,59451.06198,71795.76296400001,29.05
2016-02-14,69938.45697999999,2016-02-14,2016,2,2016-02,Sunday,14,70106.4391195,68710.6540105,51610.205910000004,29.05
2016-02-15,68801.530008,2016-02-15,2016,2,2016-02,Monday,15,69938.45697999999,70106.4391195,51768.919998,29.05
2016-02-16,67110.773986,2016-02-16,2016,2,2016-02,Tuesday,16,68801.530008,69938.45697999999,58690.07201,29.05
2016-02-17,72277.87700000001,2016-02-17,2016,2,2016-02,Wednesday,17,67110.773986,68801.530008,82907.560015,30.68
2016-02-18,55055.256022999994,2016-02-18,2016,2,2016-02,Thursday,18,72277.87700000001,67110.773986,59451.06198,30.77
2016-02-19,65542.006004,2016-02-19,2016,2,2016-02,Friday,19,55055.256022999994,72277.87700000001,68710.6540105,29.59
2016-02-20,70206.9259985,2016-02-20,2016,2,2016-02,Saturday,20,65542.006004,55055.256022999994,70106.4391195,31.37
2016-02-21,72975.23800000001,2016-02-21,2016,2,2016-02,Sunday,21,70206.9259985,65542.006004,69938.45697999999,31.37
2016-02-22,65911.52002,2016-02-22,2016,2,2016-02,Monday,22,72975.23800000001,70206.9259985,68801.530008,31.37
2016-02-23,61773.169996000004,2016-02-23,2016,2,2016-02,Tuesday,23,65911.52002,72975.23800000001,67110.773986,31.84
2016-02-24,68511.18698,2016-02-24,2016,2,2016-02,Wednesday,24,61773.169996000004,65911.52002,72277.87700000001,30.35
2016-02-25,54351.116991999996,2016-02-25,2016,2,2016-02,Thursday,25,68511.18698,61773.169996000004,55055.256022999994,31.4
2016-02-26,62984.766958,2016-02-26,2016,2,2016-02,Friday,26,54351.116991999996,68511.18698,65542.006004,31.65
2016-02-27,72596.864,2016-02-27,2016,2,2016-02,Saturday,27,62984.766958,54351.116991999996,70206.9259985,32.74
2016-02-28,74778.28487999999,2016-02-28,2016,2,2016-02,Sunday,28,72596.864,62984.766958,72975.23800000001,32.74
2016-02-29,67800.601946,2016-02-29,2016,2,2016-02,Monday,29,74778.28487999999,72596.864,65911.52002,32.74
2016-03-01,75126.364303,2016-03-01,2016,3,2016-03,Tuesday,1,67800.601946,74778.28487999999,61773.169996000004,34.39
2016-03-02,82489.62299999999,2016-03-02,2016,3,2016-03,Wednesday,2,75126.364303,67800.601946,68511.18698,34.57
2016-03-03,60492.69399500001,2016-03-03,2016,3,2016-03,Thursday,3,82489.62299999999,75126.364303,54351.116991999996,34.56
2016-03-04,68045.926995,2016-03-04,2016,3,2016-03,Friday,4,60492.69399500001,82489.62299999999,62984.766958,35.91
2016-03-05,76321.61201000001,2016-03-05,2016,3,2016-03,Saturday,5,68045.926995,60492.69399500001,72596.864,37.9
2016-03-06,73624.44103,2016-03-06,2016,3,2016-03,Sunday,6,76321.61201000001,68045.926995,74778.28487999999,37.9
2016-03-07,69441.071006,2016-03-07,2016,3,2016-03,Monday,7,73624.44103,76321.61201000001,67800.601946,37.9
2016-03-08,58313.4239735,2016-03-08,2016,3,2016-03,Tuesday,8,69441.071006,73624.44103,75126.364303,36.67
2016-03-09,69793.98493,2016-03-09,2016,3,2016-03,Wednesday,9,58313.4239735,69441.071006,82489.62299999999,37.62
2016-03-10,50236.72400649999,2016-03-10,2016,3,2016-03,Thursday,10,69793.98493,58313.4239735,60492.69399500001,37.77
2016-03-11,62320.563,2016-03-11,2016,3,2016-03,Friday,11,50236.72400649999,69793.98493,68045.926995,38.51
2016-03-12,71975.42400200001,2016-03-12,2016,3,2016-03,Saturday,12,62320.563,50236.72400649999,76321.61201000001,37.2
2016-03-13,69816.81899,2016-03-13,2016,3,2016-03,Sunday,13,71975.42400200001,62320.563,73624.44103,37.2
2016-03-14,62784.086,2016-03-14,2016,3,2016-03,Monday,14,69816.81899,71975.42400200001,69441.071006,37.2
2016-03-15,60036.094,2016-03-15,2016,3,2016-03,Tuesday,15,62784.086,69816.81899,58313.4239735,36.32
2016-03-16,74232.855981,2016-03-16,2016,3,2016-03,Wednesday,16,60036.094,62784.086,69793.98493,38.43
2016-03-17,52196.366003999996,2016-03-17,2016,3,2016-03,Thursday,17,74232.855981,60036.094,50236.72400649999,40.17
2016-03-18,63175.418,2016-03-18,2016,3,2016-03,Friday,18,52196.366003999996,74232.855981,62320.563,39.47
2016-03-19,67965.69799,2016-03-19,2016,3,2016-03,Saturday,19,63175.418,52196.366003999996,71975.42400200001,39.91
2016-03-20,66686.46796499999,2016-03-20,2016,3,2016-03,Sunday,20,67965.69799,63175.418,69816.81899,39.91
2016-03-21,62483.50999,2016-03-21,2016,3,2016-03,Monday,21,66686.46796499999,67965.69799,62784.086,39.91
2016-03-22,58753.65099800001,2016-03-22,2016,3,2016-03,Tuesday,22,62483.50999,66686.46796499999,60036.094,41.45
2016-03-23,71267.34899500001,2016-03-23,2016,3,2016-03,Wednesday,23,58753.65099800001,62483.50999,74232.855981,38.28
2016-03-24,60096.47300499999,2016-03-24,2016,3,2016-03,Thursday,24,71267.34899500001,58753.65099800001,52196.366003999996,38.14
2016-03-25,49304.97798899999,2016-03-25,2016,3,2016-03,Friday,25,60096.47300499999,71267.34899500001,63175.418,37.99
2016-03-26,60371.34899,2016-03-26,2016,3,2016-03,Saturday,26,49304.97798899999,60096.47300499999,67965.69799,37.99
2016-03-27,59033.629897,2016-03-27,2016,3,2016-03,Sunday,27,60371.34899,49304.97798899999,66686.46796499999,37.99
2016-03-28,68186.36382,2016-03-28,2016,3,2016-03,Monday,28,59033.629897,60371.34899,62483.50999,37.99
2016-03-29,64793.292002999995,2016-03-29,2016,3,2016-03,Tuesday,29,68186.36382,59033.629897,58753.65099800001,36.91
2016-03-30,66887.647022,2016-03-30,2016,3,2016-03,Wednesday,30,64793.292002999995,68186.36382,71267.34899500001,36.91
2016-03-31,54552.27296,2016-03-31,2016,3,2016-03,Thursday,31,66887.647022,64793.292002999995,60096.47300499999,36.94
2016-04-01,76627.90101599999,2016-04-01,2016,4,2016-04,Friday,1,54552.27296,66887.647022,49304.97798899999,35.36
2016-04-02,77373.86399,2016-04-02,2016,4,2016-04,Saturday,2,76627.90101599999,54552.27296,60371.34899,34.3
2016-04-03,82723.064996,2016-04-03,2016,4,2016-04,Sunday,3,77373.86399,76627.90101599999,59033.629897,34.3
2016-04-04,70885.08895050001,2016-04-04,2016,4,2016-04,Monday,4,82723.064996,77373.86399,68186.36382,34.3
2016-04-05,64917.94906200001,2016-04-05,2016,4,2016-04,Tuesday,5,70885.08895050001,82723.064996,64793.292002999995,34.52
2016-04-06,74199.218,2016-04-06,2016,4,2016-04,Wednesday,6,64917.94906200001,70885.08895050001,66887.647022,37.74
2016-04-07,54130.175032,2016-04-07,2016,4,2016-04,Thursday,7,74199.218,64917.94906200001,54552.27296,37.3
2016-04-08,64555.41302199999,2016-04-08,2016,4,2016-04,Friday,8,54130.175032,74199.218,76627.90101599999,39.74
2016-04-09,71100.68101,2016-04-09,2016,4,2016-04,Saturday,9,64555.41302199999,54130.175032,77373.86399,40.46
2016-04-10,71001.638979,2016-04-10,2016,4,2016-04,Sunday,10,71100.68101,64555.41302199999,82723.064996,40.46
2016-04-11,63730.73001,2016-04-11,2016,4,2016-04,Monday,11,71001.638979,71100.68101,70885.08895050001,40.46
2016-04-12,63016.370993000004,2016-04-12,2016,4,2016-04,Tuesday,12,63730.73001,71001.638979,64917.94906200001,42.12
2016-04-13,71022.83199600001,2016-04-13,2016,4,2016-04,Wednesday,13,63016.370993000004,63730.73001,74199.218,41.7
2016-04-14,51276.30999749999,2016-04-14,2016,4,2016-04,Thursday,14,71022.83199600001,63016.370993000004,54130.175032,41.45
2016-04-15,63492.692989999996,2016-04-15,2016,4,2016-04,Friday,15,51276.30999749999,71022.83199600001,64555.41302199999,40.4
2016-04-16,67725.779974,2016-04-16,2016,4,2016-04,Saturday,16,63492.692989999996,51276.30999749999,71100.68101,39.74
2016-04-17,109537.20211000001,2016-04-17,2016,4,2016-04,Sunday,17,67725.779974,63492.692989999996,71001.638979,39.74
2016-04-18,113467.716948,2016-04-18,2016,4,2016-04,Monday,18,109537.20211000001,67725.779974,63730.73001,39.74
2016-04-19,99470.09601000001,2016-04-19,2016,4,2016-04,Tuesday,19,113467.716948,109537.20211000001,63016.370993000004,40.88
2016-04-20,94229.16003,2016-04-20,2016,4,2016-04,Wednesday,20,99470.09601000001,113467.716948,71022.83199600001,42.72
2016-04-21,68917.92921,2016-04-21,2016,4,2016-04,Thursday,21,94229.16003,99470.09601000001,51276.30999749999,43.18
2016-04-22,79612.815012,2016-04-22,2016,4,2016-04,Friday,22,68917.92921,94229.16003,63492.692989999996,42.76
2016-04-23,81647.39394,2016-04-23,2016,4,2016-04,Saturday,23,79612.815012,68917.92921,67725.779974,41.67
2016-04-24,78677.543,2016-04-24,2016,4,2016-04,Sunday,24,81647.39394,79612.815012,109537.20211000001,41.67
2016-04-25,64370.847989999995,2016-04-25,2016,4,2016-04,Monday,25,78677.543,81647.39394,113467.716948,41.67
2016-04-26,61878.12808699999,2016-04-26,2016,4,2016-04,Tuesday,26,64370.847989999995,78677.543,99470.09601000001,42.52
2016-04-27,70258.505,2016-04-27,2016,4,2016-04,Wednesday,27,61878.12808699999,64370.847989999995,94229.16003,45.29
2016-04-28,50529.93302,2016-04-28,2016,4,2016-04,Thursday,28,70258.505,61878.12808699999,68917.92921,46.03
2016-04-29,64347.532005,2016-04-29,2016,4,2016-04,Friday,29,50529.93302,70258.505,79612.815012,45.98
2016-04-30,81311.255001,2016-04-30,2016,4,2016-04,Saturday,30,64347.532005,50529.93302,81647.39394,44.75
2016-05-01,90912.916706,2016-05-01,2016,5,2016-05,Sunday,1,81311.255001,64347.532005,78677.543,44.75
2016-05-02,77043.8753,2016-05-02,2016,5,2016-05,Monday,2,90912.916706,81311.255001,64370.847989999995,44.75
2016-05-03,68835.0869995,2016-05-03,2016,5,2016-05,Tuesday,3,77043.8753,90912.916706,61878.12808699999,43.65
2016-05-04,77351.26209969999,2016-05-04,2016,5,2016-05,Wednesday,4,68835.0869995,77043.8753,70258.505,43.77
2016-05-05,59863.813001,2016-05-05,2016,5,2016-05,Thursday,5,77351.26209969999,68835.0869995,50529.93302,44.33
2016-05-06,73507.2951,2016-05-06,2016,5,2016-05,Friday,6,59863.813001,77351.26209969999,64347.532005,44.58
2016-05-07,89590.536984,2016-05-07,2016,5,2016-05,Saturday,7,73507.2951,59863.813001,81311.255001,43.45
2016-05-08,64486.09200029999,2016-05-08,2016,5,2016-05,Sunday,8,89590.536984,73507.2951,90912.916706,43.45
2016-05-09,69508.66100200001,2016-05-09,2016,5,2016-05,Monday,9,64486.09200029999,89590.536984,77043.8753,43.45
2016-05-10,63446.176017000005,2016-05-10,2016,5,2016-05,Tuesday,10,69508.66100200001,64486.09200029999,68835.0869995,44.68
2016-05-11,73137.689,2016-05-11,2016,5,2016-05,Wednesday,11,63446.176017000005,69508.66100200001,77351.26209969999,46.21
2016-05-12,52593.719003,2016-05-12,2016,5,2016-05,Thursday,12,73137.689,63446.176017000005,59863.813001,46.64
2016-05-13,66137.389,2016-05-13,2016,5,2016-05,Friday,13,52593.719003,73137.689,73507.2951,46.22
2016-05-14,78203.430994,2016-05-14,2016,5,2016-05,Saturday,14,66137.389,52593.719003,89590.536984,47.72
2016-05-15,83897.927004,2016-05-15,2016,5,2016-05,Sunday,15,78203.430994,66137.389,64486.09200029999,47.72
2016-05-16,68603.826998,2016-05-16,2016,5,2016-05,Monday,16,83897.927004,78203.430994,69508.66100200001,47.72
2016-05-17,60834.797016000004,2016-05-17,2016,5,2016-05,Tuesday,17,68603.826998,83897.927004,63446.176017000005,48.29
2016-05-18,70070.74600099999,2016-05-18,2016,5,2016-05,Wednesday,18,60834.797016000004,68603.826998,73137.689,48.12
2016-05-19,54620.5589985,2016-05-19,2016,5,2016-05,Thursday,19,70070.74600099999,60834.797016000004,52593.719003,48.16
2016-05-20,66266.15298099999,2016-05-20,2016,5,2016-05,Friday,20,54620.5589985,70070.74600099999,66137.389,47.67
2016-05-21,76255.29901,2016-05-21,2016,5,2016-05,Saturday,21,66266.15298099999,54620.5589985,78203.430994,48.12
2016-05-22,77497.87494,2016-05-22,2016,5,2016-05,Sunday,22,76255.29901,66266.15298099999,83897.927004,48.12
2016-05-23,66029.430034,2016-05-23,2016,5,2016-05,Monday,23,77497.87494,76255.29901,68603.826998,48.12
2016-05-24,55330.857240000005,2016-05-24,2016,5,2016-05,Tuesday,24,66029.430034,77497.87494,60834.797016000004,48.04
2016-05-25,65282.269700000004,2016-05-25,2016,5,2016-05,Wednesday,25,55330.857240000005,66029.430034,70070.74600099999,49.1
2016-05-26,54782.229005,2016-05-26,2016,5,2016-05,Thursday,26,65282.269700000004,55330.857240000005,54620.5589985,49.0
2016-05-27,71790.44333799998,2016-05-27,2016,5,2016-05,Friday,27,54782.229005,65282.269700000004,66266.15298099999,49.36
2016-05-28,63111.602029,2016-05-28,2016,5,2016-05,Saturday,28,71790.44333799998,54782.229005,76255.29901,49.1
2016-05-29,71254.40098,2016-05-29,2016,5,2016-05,Sunday,29,63111.602029,71790.44333799998,77497.87494,49.1
2016-05-30,69388.7119,2016-05-30,2016,5,2016-05,Monday,30,71254.40098,63111.602029,66029.430034,49.1
2016-05-31,82123.30204000001,2016-05-31,2016,5,2016-05,Tuesday,31,69388.7119,71254.40098,55330.857240000005,49.1
2016-06-01,74208.1059995,2016-06-01,2016,6,2016-06,Wednesday,1,82123.30204000001,69388.7119,65282.269700000004,49.07
